movieId,title,genres,clean_title,countries,country_flag_urls,providers,provider_icon_urls
8464,Whiplash (2014),['Drama'],whiplash2014,"['France', 'United Kingdom', 'United States']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/US.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
8465,Gone Girl (2014),"['Drama', 'Thriller']",gonegirl2014,"['Portugal', 'United States']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Youtube', 'Netflix']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8466,"Angriest Man in Brooklyn, The (2014)","['Comedy', 'Drama']",angriestmaninbrooklynthe2014,"['Brazil', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8467,Dawn of the Planet of the Apes (2014),['SciFi'],dawnoftheplanetoftheapes2014,['Portugal'],['http://www.geognos.com/api/en/countries/flag/PT.png'],"['HBO Max', 'Youtube']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
8468,Deliver Us from Evil (2014),"['Crime', 'Horror', 'Thriller']",deliverusfromevil2014,"['Brazil', 'France']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Amazon Video', 'Youtube', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8469,And So It Goes (2014),"['Comedy', 'Drama', 'Romance']",andsoitgoes2014,"['United States', 'France', 'United Kingdom', 'India']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Amazon Video', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8470,Sex Tape (2014),['Comedy'],sextape2014,"['United Kingdom', 'China', 'France', 'United States']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['HBO Max', 'Youtube']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
8471,I Origins (2014),"['Drama', 'SciFi']",iorigins2014,['France'],['http://www.geognos.com/api/en/countries/flag/FR.png'],['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
8472,"Purge: Anarchy, The (2014)","['Action', 'Horror', 'Thriller']",purgeanarchythe2014,"['United Kingdom', 'Brazil', 'China', 'India']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8473,Guardians of the Galaxy (2014),"['Action', 'Adventure', 'SciFi']",guardiansofthegalaxy2014,"['Brazil', 'United Kingdom', 'France']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8474,"Signal, The (2014)","['SciFi', 'Thriller']",signalthe2014,"['France', 'India', 'Portugal', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8475,The Expendables 3 (2014),"['Action', 'Adventure']",theexpendables32014,"['United States', 'France']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8476,Hercules (2014),"['Action', 'Adventure']",hercules2014,"['United States', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8477,A Most Wanted Man (2014),['Thriller'],amostwantedman2014,"['Brazil', 'China', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8478,Life After Beth (2014),"['Comedy', 'Horror', 'Romance']",lifeafterbeth2014,"['United States', 'Brazil', 'China']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8479,Felony (2013),['Thriller'],felony2013,"['Portugal', 'India', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8480,Get on Up (2014),"['Drama', 'Musical']",getonup2014,"['India', 'United Kingdom', 'Portugal', 'Brazil', 'China']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8481,Magic in the Moonlight (2014),"['Comedy', 'Drama', 'Romance']",magicinthemoonlight2014,['United States'],['http://www.geognos.com/api/en/countries/flag/US.png'],['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8482,Housebound (2014),"['Comedy', 'Horror', 'Thriller']",housebound2014,"['France', 'India', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['HBO Max', 'Youtube']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
8483,The Hundred-Foot Journey (2014),"['Comedy', 'Drama']",thehundredfootjourney2014,"['China', 'India', 'Brazil', 'United States']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Netflix', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
8484,Batman: Assault on Arkham (2014),"['Action', 'Animation', 'Crime', 'Thriller']",batmanassaultonarkham2014,"['United States', 'India', 'Brazil', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']","['HBO Max', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8485,White Frog (2012),['Drama'],whitefrog2012,"['Portugal', 'United States', 'India', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['HBO Max', 'Youtube']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
8486,"Den, The (2013)","['Horror', 'Thriller']",denthe2013,"['France', 'Portugal', 'China']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Amazon Video', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8487,Jupiter Ascending (2015),"['Action', 'Adventure', 'SciFi']",jupiterascending2015,"['United States', 'India']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Amazon Video', 'Netflix', 'Youtube']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
8488,Teenage Mutant Ninja Turtles (2014),"['Action', 'Adventure', 'Comedy']",teenagemutantninjaturtles2014,"['India', 'France', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8489,I'll Follow You Down (2013),"['Drama', 'Mystery', 'SciFi']",illfollowyoudown2013,['China'],['http://www.geognos.com/api/en/countries/flag/CN.png'],"['HBO Max', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8490,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)","['Animation', 'Comedy']",oldladyandthepigeonsthelavieilledameetlespigeons1997,['Brazil'],['http://www.geognos.com/api/en/countries/flag/BR.png'],['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8491,"Giver, The (2014)","['Drama', 'SciFi']",giverthe2014,"['Brazil', 'India']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
8492,"Pretty One, The (2013)","['Comedy', 'Drama']",prettyonethe2013,"['United States', 'France', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
8493,Revenge of the Green Dragons (2014),"['Action', 'Crime', 'Drama']",revengeofthegreendragons2014,"['France', 'India', 'Brazil', 'Portugal', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8494,Let's Be Cops (2014),"['Comedy', 'Crime']",letsbecops2014,"['Brazil', 'United Kingdom', 'Portugal', 'China']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8495,"Inbetweeners 2, The (2014)",['Comedy'],inbetweeners2the2014,"['Brazil', 'India', 'China']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Netflix', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
8496,"Sacrament, The (2013)","['Horror', 'Thriller']",sacramentthe2013,['Brazil'],['http://www.geognos.com/api/en/countries/flag/BR.png'],"['Netflix', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
8497,Sin City: A Dame to Kill For (2014),"['Action', 'Crime', 'Thriller']",sincityadametokillfor2014,"['China', 'United States']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['HBO Max', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8498,If I Stay (2014),['Drama'],ifistay2014,"['Portugal', 'India']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['HBO Max', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
8499,"Two Days, One Night (Deux jours, une nuit) (2014)",['Drama'],twodaysonenightdeuxjoursunenuit2014,"['United States', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
8500,Coherence (2013),"['Drama', 'Mystery', 'SciFi', 'Thriller']",coherence2013,"['Brazil', 'China', 'United States']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8501,"As Above, So Below (2014)","['Horror', 'Thriller']",asabovesobelow2014,['United States'],['http://www.geognos.com/api/en/countries/flag/US.png'],"['HBO Max', 'Youtube']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
8502,"One I Love, The (2014)","['Comedy', 'Drama', 'Romance']",oneilovethe2014,"['China', 'United Kingdom', 'Brazil', 'India']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Netflix', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
8503,Headshot (2011),"['Crime', 'Drama', 'Thriller']",headshot2011,"['France', 'Brazil', 'Portugal', 'India', 'China']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
8504,"Guest, The (2014)",['Thriller'],guestthe2014,"['Brazil', 'India']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Youtube', 'HBO Max']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
8505,Pride (2014),"['Comedy', 'Drama']",pride2014,"['Brazil', 'China']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Youtube', 'HBO Max', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
8506,Honeymoon (2014),['Horror'],honeymoon2014,"['France', 'India', 'China']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
